UID,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
7490075,387,16,16,7,3,0,0,9,105.44,1166,1166,-1,0
7491181,157,2,11,7,3,0,4,4,35.64,5770,5770,-1,0
7492924,289,3,23,13,0,0,2,10,94.57,114733,25074,-1,0
7493513,88,10,21,11,2,0,1,10,57.0,191362,26030,-1,0
7493969,121,5,13,7,0,3,1,6,59.77,909,909,-1,7
7494137,224,12,17,7,2,0,0,10,92.29,31348,31348,-1,0
7495370,299,6,14,9,0,1,3,5,69.71,155774,2472,-1,7
7496007,88,2,26,14,3,9,3,12,34.15,20495,20495,-1,7
7496487,78,2,19,11,2,9,3,8,41.63,9716,9716,-1,7
7497481,204,3,31,13,9,0,5,18,55.19,111706,18001,-1,0
7497558,133,3,19,12,0,1,4,7,60.58,18545,18545,-1,0
7498426,118,3,40,22,9,6,14,18,34.85,20549,20549,-1,7
7500056,162,4,26,12,1,0,3,14,57.38,97613,37034,-1,0
7500698,120,1,22,12,0,6,4,10,47.59,20067,20067,-1,7
7500865,149,3,29,19,4,5,13,10,28.31,18107,18107,-1,7
7501093,16,16,1,1,0,0,0,0,16.0,0,0,-1,0
7501427,145,1,9,8,0,1,2,1,45.89,1152,1152,-1,7
7502240,205,22,12,7,0,0,0,5,108.67,36935,36935,-1,0
7503538,153,20,11,10,0,0,0,1,57.27,6080,6080,-1,0
7503826,182,5,25,20,3,2,3,5,76.68,102874,36755,-1,0
7504874,147,2,20,9,5,7,1,11,51.35,4471,4471,-1,7
7506060,172,9,41,12,3,7,1,29,51.83,9963,9963,-1,7
7506787,203,4,13,7,2,0,2,6,69.69,79241,0,-1,0
7507121,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7507839,223,7,26,13,1,0,2,13,84.62,192995,27098,-1,0
7510097,143,1,11,7,1,0,2,4,48.27,124341,13555,-1,0
7510325,106,4,23,15,1,10,4,8,52.91,4890,4890,-1,7
7511053,120,8,21,11,2,7,2,10,32.9,2829,2829,-1,7
7514155,134,23,9,6,1,3,0,3,60.33,4207,4207,-1,7
7516669,195,20,9,7,0,0,0,2,111.56,32999,32999,-1,0
7517443,122,12,10,6,1,0,0,4,51.1,15305,15305,-1,0
7517866,110,9,3,3,0,0,1,0,46.33,8430,8430,-1,0
7518660,282,12,11,4,1,0,0,7,87.91,6637,6637,-1,0
7519422,182,0,18,15,0,3,4,3,49.83,9689,9689,-1,7
7520432,202,6,16,11,1,0,1,5,85.25,24842,24842,-1,1
7520611,97,3,17,8,2,0,4,9,35.82,11005,11005,-1,0
7522360,141,1,9,5,1,0,1,4,44.78,13585,13585,-1,0
7522576,186,2,17,10,3,1,1,7,97.82,4519,4519,-1,7
7523608,151,15,38,15,2,0,0,23,59.71,28980,28980,-1,0
7523710,136,2,31,13,7,2,7,18,27.68,4452,4452,-1,0
7523817,129,3,18,11,3,0,3,7,60.33,95935,25665,-1,0
7524472,232,21,14,11,1,0,0,3,118.07,19277,19277,-1,0
7526594,31,7,7,4,3,0,3,3,16.14,5907,5907,-1,0
7527521,154,9,16,9,2,0,1,7,46.38,24130,24130,-1,0
7527976,87,10,6,5,0,1,1,1,40.83,916,916,-1,7
7528849,274,3,30,13,2,0,3,17,75.43,111673,22344,-1,0
7530129,137,4,24,8,3,0,4,16,40.17,196331,25297,-1,0
7530156,161,14,21,16,1,0,0,5,63.48,89596,22389,-1,0
7531506,209,9,17,14,0,1,1,3,70.65,7212,7212,-1,7
7531926,209,3,39,18,8,2,16,21,35.31,256703,40154,-1,0
7535021,213,1,18,13,1,0,4,5,70.78,125025,16182,-1,1
7536194,204,1,20,14,0,3,1,6,84.6,138350,500,-1,7
7538344,144,0,29,15,4,0,7,14,44.62,273060,41849,-1,0
7538582,75,6,7,7,0,0,1,0,31.57,31870,31870,-1,0
7538859,103,9,17,8,2,0,1,9,36.24,12709,12709,-1,0
7538954,102,11,11,4,0,1,1,7,52.45,1406,1406,-1,7
7539197,88,7,35,10,4,0,3,25,34.97,11694,11694,-1,2
7540054,208,2,71,12,12,1,11,59,38.18,4685,4685,-1,7
7540697,74,10,17,13,0,10,1,4,45.0,7657,7657,-1,7
7543056,131,1,5,4,0,1,2,1,59.0,1004,1004,-1,0
7545515,21,2,11,9,0,0,3,2,13.91,538,538,-1,0
7546132,116,5,16,8,4,3,7,8,26.94,1359,1359,-1,7
7546732,90,16,2,2,0,0,0,0,53.0,1399,1399,-1,0
7548558,412,7,22,11,2,0,2,11,113.14,137081,23496,-1,0
7549246,78,11,12,11,0,0,1,1,32.67,11387,11387,-1,0
7551715,37,4,5,3,0,0,2,2,19.8,0,0,-1,0
7551764,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7553242,68,21,7,4,1,1,0,3,42.43,863,863,-1,7
7553701,85,10,5,4,0,1,1,1,39.8,555,555,-1,7
7557281,142,8,8,7,0,0,1,1,80.62,12530,12530,-1,0
7557590,238,21,8,6,0,0,0,2,110.75,225575,6075,-1,0
7560701,180,52,15,6,1,1,0,9,91.73,464,464,-1,7
7560748,360,9,18,10,1,0,1,8,85.78,18369,18369,-1,0
7561336,155,1,11,6,2,0,3,5,66.0,19420,19420,-1,0
7561544,189,2,27,10,6,0,6,17,50.26,171632,58096,-1,0
7564023,78,23,5,5,0,0,0,0,45.2,1699,1699,-1,0
7564517,216,7,15,9,0,0,1,6,79.27,144505,577,-1,0
7565075,251,14,12,7,0,0,0,5,106.33,10298,10298,-1,0
7566363,231,1,18,13,2,0,4,5,70.33,375809,2284,-1,0
7567127,19,6,11,11,0,0,6,0,12.55,1192,1192,-1,0
7568067,150,6,22,9,0,0,3,13,49.59,139952,3111,-1,0
7568923,337,2,31,23,0,4,6,8,66.39,14491,14491,-1,0
7569921,237,43,5,3,0,0,0,2,108.0,5251,5251,-1,0
7570086,147,7,25,8,7,1,5,17,50.32,4416,4416,-1,7
7570100,98,1,19,12,2,1,8,7,22.58,85976,14994,-1,1
7570721,302,6,24,14,1,2,3,10,74.38,2543,2543,-1,7
7570783,175,5,14,9,2,3,3,5,62.85,3644,3644,-1,7
7571974,141,3,34,7,4,6,4,27,55.06,5666,5666,-1,7
7572414,251,1,90,17,8,0,5,73,47.4,447569,79824,-1,0
7573482,100,5,14,10,1,7,2,4,51.64,3034,3034,-1,7
7574723,139,8,18,9,2,0,1,9,47.56,50516,8090,-1,0
7575032,136,19,7,7,0,0,0,0,75.86,18761,18761,-1,0
7575406,98,23,10,10,0,0,0,0,54.8,5553,5553,-1,4
7575565,132,5,11,8,0,0,2,3,54.45,160441,7252,-1,0
7576367,94,8,28,12,1,11,1,16,45.82,2736,2736,-1,7
7577469,99,2,9,7,0,0,3,2,38.89,4246,4246,-1,0
7579279,75,38,5,5,0,3,0,0,54.8,1833,1833,-1,7
7582287,191,2,23,11,3,2,6,12,48.65,2092,2092,-1,0
7585962,132,1,13,11,2,1,5,2,35.85,109706,9925,-1,7
7589253,140,29,5,4,0,0,0,1,77.0,8050,8050,-1,0
7592382,82,5,4,2,0,2,1,2,45.75,83,83,-1,0
7595351,138,2,66,19,1,1,7,47,32.35,67886,16293,-1,1
7599095,302,2,24,14,3,3,2,10,57.83,14598,14598,-1,7
7599767,206,11,17,9,0,0,1,8,81.12,327436,38575,-1,0
7600640,313,0,39,20,1,0,11,19,67.0,338088,50121,-1,0
7600956,136,17,9,5,0,4,0,4,74.67,2347,2347,-1,1
7603596,108,6,11,8,1,0,1,3,51.55,99509,5264,-1,0
7605617,24,14,6,6,0,0,0,0,18.83,209722,5133,-1,0
7606278,178,3,24,11,3,4,2,13,52.88,17123,17123,-1,7
7608436,10,10,3,3,0,0,3,0,10.0,4828,4828,-1,0
7610461,195,14,15,8,4,0,0,7,38.27,6600,6600,-1,0
7612833,327,76,4,3,0,0,0,1,166.0,355,355,-1,0
7614253,305,1,16,11,1,0,3,5,73.5,18671,18671,-1,0
7615774,204,1,24,15,4,4,10,9,40.42,8971,8971,-1,1
7617769,391,23,20,6,1,0,0,14,101.45,784,784,-1,0
7618502,232,8,15,7,2,0,1,8,55.2,3831,3831,-1,6
7619880,188,0,39,11,3,0,2,28,57.1,231078,52806,-1,0
7620729,175,20,12,9,0,1,0,3,57.67,86024,21158,-1,7
7621805,180,4,21,10,1,0,3,11,43.0,156377,19364,-1,0
7625536,194,11,17,8,2,0,1,9,67.06,24019,24019,-1,0
7625566,433,2,25,10,4,0,3,15,100.76,1972,1972,-1,0
7625811,150,45,9,6,0,6,0,3,69.56,7685,7685,-1,7
7626698,129,2,28,17,1,5,6,11,50.11,13738,13738,-1,7
7627361,160,5,44,15,7,7,1,29,56.32,8507,8507,-1,7
7628001,287,2,14,9,1,0,4,5,64.5,191391,5379,-1,0
7630610,27,4,6,6,0,0,2,0,16.5,15,15,-1,0
7630664,110,3,9,8,0,0,2,1,42.67,6705,6705,-1,0
7631300,251,4,26,10,1,0,1,16,76.12,271535,13021,-1,0
7631715,158,2,10,7,0,1,2,3,65.9,10551,10551,-1,0
7632282,135,135,1,1,0,0,0,0,135.0,0,0,-1,0
7632428,261,0,40,8,6,3,2,32,55.27,22681,22681,-1,7
7634986,39,16,3,3,0,0,0,0,29.67,749,749,-1,0
7635154,132,7,36,7,0,1,1,29,55.0,7569,7569,-1,7
7637192,170,5,21,13,2,0,7,8,49.0,13627,13627,-1,0
7637201,162,6,10,5,2,2,1,5,57.0,18525,18525,-1,0
7639361,97,20,21,8,0,6,0,13,38.67,12756,12756,-1,7
7640177,138,5,7,4,0,0,1,3,60.86,121602,534,-1,0
7641399,122,11,21,16,0,9,1,5,60.19,11038,11038,-1,7
7644093,165,6,25,14,3,0,2,11,59.76,104495,26595,-1,0
7645202,86,3,47,19,1,13,1,28,53.79,7590,7590,-1,7
7648026,141,12,14,6,1,0,0,8,59.71,15059,15059,-1,0
7650299,232,24,14,10,0,0,0,4,129.07,110344,1688,-1,0
7652386,182,46,18,7,0,6,0,11,79.28,845,845,-1,7
7652639,176,6,13,13,0,0,5,0,45.69,8507,8507,-1,0
7655235,121,19,7,4,2,0,0,3,41.57,10415,10415,-1,0
7657743,296,6,28,11,1,0,4,17,72.82,22172,22172,-1,0
7657775,151,8,6,6,0,0,2,0,40.67,19391,19391,-1,0
7659273,28,9,5,5,0,2,1,0,16.4,1512,1512,-1,7
7660333,114,2,10,6,0,0,2,4,48.4,5879,5879,-1,0
7660803,147,1,13,8,5,3,3,5,46.38,1487,1487,-1,0
7661452,321,21,22,12,3,0,0,10,88.32,111000,25260,-1,0
7662380,122,30,12,8,1,0,0,4,73.17,250766,10381,-1,0
7664027,299,2,12,8,1,0,1,4,70.75,16189,16189,-1,0
7664428,120,6,18,12,1,0,1,6,41.78,16731,16731,-1,0
7666253,240,2,24,13,6,0,3,11,59.54,216953,8120,-1,0
7670884,240,8,29,19,3,0,2,10,55.72,262300,33731,-1,0
7671756,166,2,8,8,0,0,6,0,39.5,7860,7860,-1,0
7671824,217,3,9,6,0,0,2,3,97.33,5826,5826,-1,0
7672388,163,5,20,15,2,3,2,5,50.65,18769,18769,-1,7
7672663,165,1,15,10,3,2,2,5,56.36,3411,3411,-1,7
7674447,218,2,36,19,6,0,9,17,39.97,35533,35533,-1,0
7674952,220,13,22,10,0,0,0,12,52.77,11363,11363,-1,0
7676029,170,4,18,11,0,0,2,7,48.67,17455,17455,-1,0
7677228,163,7,14,8,3,2,4,6,44.93,13218,13218,-1,7
7677269,152,0,7,6,1,0,4,1,35.43,0,0,-1,0
7677406,62,9,15,8,1,4,1,7,38.53,2857,2857,-1,7
7677866,187,4,9,8,1,0,2,1,37.78,285103,33726,-1,0
7678118,264,10,7,5,1,1,1,2,115.0,6582,153,-1,7
7679231,80,1,23,11,9,13,2,12,40.0,13851,13851,-1,7
7679480,114,5,16,7,1,0,2,9,52.19,14376,14376,-1,0
7679604,242,23,8,4,1,0,0,4,131.62,720,720,-1,0
7680657,244,5,12,9,2,2,4,3,55.67,6671,6671,-1,7
7681493,157,8,8,6,1,0,1,2,71.75,13363,13363,-1,0
7681995,196,3,23,15,1,1,5,8,60.83,20465,20465,-1,7
7682499,149,1,11,8,2,0,4,3,36.36,15239,15239,-1,0
7682851,144,8,22,7,3,0,2,15,53.23,137804,8371,-1,0
7686710,369,5,14,4,0,0,1,10,89.93,6058,6058,-1,0
7690481,63,7,16,14,1,4,5,2,27.75,4253,4253,-1,7
7690701,110,12,23,9,4,6,0,14,48.74,2901,2901,-1,7
7691711,273,11,9,8,1,0,1,1,81.0,17511,17511,-1,0
7692625,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7693607,40,2,11,3,3,0,2,8,20.45,522,522,-1,0
7694715,145,7,22,12,2,0,2,10,48.27,160106,36595,-1,0
7695342,55,10,11,6,1,0,1,5,36.0,2959,2959,-1,0
7695716,198,26,11,7,1,0,0,4,72.36,138291,2099,-1,0
7695787,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7696402,229,12,20,9,0,0,0,11,88.1,227901,1570,-1,0
7696638,102,0,33,8,1,12,3,25,46.18,2219,2219,-1,7
7698410,38,10,5,3,1,0,1,2,26.4,0,0,-1,0
7699826,75,4,17,10,1,6,4,7,34.47,18306,18306,-1,7
7699873,98,0,25,11,4,6,5,14,28.68,3149,3149,-1,7
7700154,149,3,7,5,1,0,4,2,33.43,21,21,-1,0
7700253,76,20,10,4,1,0,0,6,50.1,315282,0,-1,0
7700680,219,7,19,9,0,0,1,10,94.16,249485,9663,-1,0
7701870,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7702733,240,1,24,11,3,2,4,13,115.88,4775,4775,-1,7
7702810,233,11,9,6,0,0,1,3,124.89,78378,11189,-1,0
7704480,103,3,10,8,1,0,5,2,24.0,5270,5270,-1,1
7707486,151,4,32,12,4,8,2,20,60.19,17534,17534,-1,7
7707606,294,7,16,10,1,3,1,6,106.25,6784,6784,-1,7
7708058,169,2,24,14,2,0,4,10,54.08,160409,54043,-1,0
7708272,233,8,23,9,2,0,1,14,52.83,171948,10969,-1,0
7709164,254,6,9,9,0,2,4,0,57.0,2042,2042,-1,7
7714678,7,7,1,1,0,0,1,0,7.0,0,0,-1,0
7715624,176,1,29,12,1,0,3,17,52.31,34469,34469,-1,6
7716680,90,5,10,10,0,1,3,0,31.9,5708,5708,-1,7
7717154,209,8,24,11,1,3,4,13,96.5,131970,31171,-1,0
7717242,169,32,18,5,0,4,0,13,69.06,1782,1782,-1,7
7718498,229,14,22,8,1,0,0,14,67.73,169882,0,-1,0
7718764,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7719050,252,4,40,13,2,1,6,27,58.23,23540,23540,-1,0
7719993,223,8,25,8,6,4,4,17,38.16,1235,1235,-1,7
7720466,124,4,49,17,4,1,5,32,45.76,45093,45093,-1,0
7720527,13,5,4,4,0,0,3,0,8.25,941,941,-1,0
7721666,306,6,12,9,0,0,2,3,90.75,7023,7023,-1,0
7721745,342,6,47,25,1,0,7,22,64.51,21121,21121,-1,0
7726292,97,6,21,12,4,0,3,9,30.95,131798,10786,-1,0
7728339,156,3,11,8,0,0,3,3,46.18,2311,2311,-1,0
7730618,233,15,26,13,1,1,0,13,58.85,19900,11422,-1,0
7731410,128,5,20,8,2,0,1,12,50.5,12486,12486,-1,0
7733037,95,7,38,9,2,10,2,29,48.32,3842,3842,-1,7
7735054,21,2,7,7,0,0,3,0,11.71,443,443,-1,0
7735500,238,12,19,15,0,3,0,4,77.47,121064,10385,-1,7
7736079,84,3,9,7,2,0,5,2,21.0,62829,12905,-1,0
7736475,92,8,42,6,2,6,1,36,47.1,1209,1209,-1,7
7737043,166,2,24,9,0,1,3,15,53.04,20372,20372,-1,0
7738002,240,8,32,16,0,0,3,16,73.22,271013,51336,-1,0
7738959,48,19,4,4,0,0,0,0,26.75,469,469,-1,0
7739484,81,13,5,4,0,0,0,1,44.8,814,814,-1,0
7740161,64,8,10,5,0,0,2,5,23.7,8627,8627,-1,0
7740519,85,6,21,10,2,0,1,11,48.57,267588,3616,-1,0
7740917,94,10,13,9,0,2,2,4,51.0,5391,5391,-1,7
7742188,89,1,24,17,0,0,2,7,39.88,137793,59236,-1,0
7745019,169,3,15,10,2,0,2,5,63.07,11712,11712,-1,0
7746483,258,2,24,17,2,0,3,7,91.04,79805,10521,-1,0
7747699,206,8,9,6,2,5,2,3,59.67,1503,1503,-1,7
7751333,262,4,23,14,1,0,1,9,114.26,689023,25700,-1,2
7751401,209,3,22,9,3,0,3,13,56.59,25778,25778,-1,0
7753613,97,37,4,2,0,0,0,2,67.25,0,0,-1,0
7753970,51,7,19,9,4,1,5,10,22.63,19299,19299,-1,7
7754927,159,7,17,12,1,0,3,5,41.71,9891,9891,-1,0
7756938,218,2,19,16,0,0,2,3,49.74,14794,14794,-1,0
7757701,154,13,15,10,1,0,0,5,82.67,49593,13279,-1,0
7758163,104,7,40,6,0,3,2,34,44.55,1675,1675,-1,7
7758331,200,1,13,12,1,6,3,1,49.62,44071,5096,-1,7
7759279,249,2,8,7,0,2,3,1,53.88,10300,10300,-1,7
7759618,234,2,20,16,2,0,2,4,101.75,388859,24919,-1,0
7760716,225,1,54,12,6,6,2,42,49.85,20089,7420,-1,7
7764811,134,3,27,8,4,0,3,19,51.7,101284,13647,-1,0
7768791,120,8,4,4,0,1,1,0,48.0,431,431,-1,7
7770685,63,6,3,2,0,0,1,1,35.0,88,88,-1,0
7771688,180,0,20,14,2,1,4,6,44.0,17249,17249,-1,0
7772270,277,7,29,16,3,1,2,13,71.57,73888,17034,-1,0
7772511,205,21,10,8,0,4,0,2,67.6,8186,8186,-1,7
7772739,95,9,16,14,0,0,2,2,29.88,16727,16727,-1,0
7773616,191,12,24,12,0,0,0,12,80.5,130473,33649,-1,0
7779249,70,16,6,4,1,0,0,2,37.0,1566,1566,-1,0
7779635,69,10,9,8,0,0,1,1,30.33,761,761,-1,0
7781990,158,2,9,9,0,5,1,0,57.33,1905,1905,-1,7
7786362,48,5,9,7,0,0,3,2,16.44,6709,6709,-1,0
7786428,110,2,15,13,1,7,2,2,55.33,4604,4604,-1,7
7789950,287,3,25,11,2,2,7,14,53.28,24045,24045,-1,7
7791260,145,4,24,14,1,9,1,10,46.88,5000,5000,-1,7
7793142,241,15,6,3,1,2,0,3,73.0,1735,1735,-1,7
7794537,155,0,22,14,1,0,5,8,48.45,25282,25282,-1,0
7796708,222,46,10,7,0,0,0,3,96.2,1414,1414,-1,0
7796993,163,9,7,7,0,1,1,0,88.29,115748,4408,-1,7
7797947,205,4,15,13,1,7,4,2,55.87,9882,9882,-1,7
7797962,100,20,21,12,4,11,0,9,28.38,8971,8971,-1,7
7798204,166,7,14,12,2,1,4,2,40.93,16004,16004,-1,7
7802294,236,0,17,9,1,0,3,8,71.29,283807,10682,-1,0
7802396,212,3,16,9,0,0,1,7,66.12,15616,15616,-1,0
7803655,43,40,2,1,0,0,0,1,41.5,0,0,-1,0
7805257,137,8,15,9,0,7,1,6,56.93,2250,2250,-1,7
7807401,286,13,25,11,2,0,0,14,108.64,1100,1100,-1,0
7808990,231,5,25,18,3,0,5,7,61.36,209728,63369,-1,0
7809073,124,4,20,12,2,0,1,8,47.25,14362,14362,-1,0
7809694,765,13,14,8,1,0,0,6,164.43,35226,35226,-1,0
7810282,156,6,20,16,1,2,4,4,28.55,5852,5852,-1,7
7810584,355,3,33,16,3,0,4,17,105.82,237959,7702,-1,0
7811205,259,2,30,15,3,6,4,15,52.9,6018,6018,-1,7
7811746,217,0,17,7,1,0,1,10,124.12,127948,15529,-1,0
7812666,28,23,2,2,0,1,0,0,25.5,368,368,-1,7
7813974,328,10,14,6,1,0,1,8,72.79,5292,5292,-1,0
7817148,273,21,9,6,0,0,0,3,87.44,94222,1823,-1,0
7817682,75,21,6,2,0,2,0,4,40.17,1284,1284,-1,7
7818278,171,7,19,13,1,4,3,6,41.32,27225,27225,-1,7
7818310,74,0,25,24,0,1,2,1,35.76,21720,21720,-1,7
7818516,149,14,19,12,0,9,0,7,30.42,14002,14002,-1,7
7820931,133,2,60,12,20,0,4,48,29.32,19333,19333,-1,0
7821937,155,4,13,8,0,2,1,5,72.92,11699,11699,-1,7
7822816,136,5,13,9,0,0,1,4,44.46,12467,12467,-1,0
7825136,276,8,25,14,5,0,4,11,98.76,238352,44026,-1,0
7825746,282,13,51,26,0,10,0,25,68.71,174575,23450,-1,7
7828029,21,13,2,2,0,0,0,0,17.0,0,0,-1,0
7828535,275,5,33,15,4,0,2,18,77.27,221090,18989,-1,0
7829612,169,2,25,9,2,0,5,16,43.0,20121,20121,-1,0
7831619,86,2,19,10,4,4,4,9,39.63,4792,4792,-1,7
7831804,213,10,12,5,2,0,1,7,99.08,19438,19438,-1,0
7833273,299,2,4,4,0,0,1,0,123.75,5773,5773,-1,0
7833382,192,7,19,8,2,0,3,11,59.11,13755,13755,-1,0
7834475,270,0,10,8,1,1,2,2,65.2,3394,3394,-1,7
7837022,127,0,15,12,0,3,4,3,43.53,14389,14389,-1,7
7837865,27,9,3,2,1,0,1,1,18.67,0,0,-1,0
7838084,51,7,5,4,0,0,1,1,26.4,1217,1217,-1,0
7839677,117,4,14,8,2,8,2,6,47.43,2739,2739,-1,7
7840038,210,9,10,8,0,1,3,2,74.9,1721,1721,-1,7
7841752,309,1,25,15,2,0,5,10,66.24,156028,15266,-1,0
7841798,112,7,9,6,2,0,2,3,29.0,15497,15497,-1,0
7843255,101,14,22,21,0,15,0,1,63.09,10681,10681,-1,7
7845274,411,38,11,7,1,0,0,4,175.18,0,0,-1,0
7845421,262,15,13,10,1,0,0,3,112.31,156431,5177,-1,2
7845427,65,13,6,3,2,0,0,3,30.5,875,875,-1,0
7846399,228,2,13,12,0,0,4,1,79.23,7602,7602,-1,1
7851145,73,1,41,17,12,6,18,24,22.95,7117,7117,-1,7
7851835,112,6,22,15,0,1,3,7,36.77,9007,9007,-1,0
7851853,155,33,17,6,3,0,0,11,81.12,189619,36208,-1,0
7853029,212,9,29,11,3,0,2,18,76.45,151257,15932,-1,0
7853361,287,7,16,7,4,0,3,9,68.56,55325,55325,-1,0
7853558,114,10,26,12,4,0,1,14,49.08,157811,26187,-1,0
7854163,142,3,15,6,5,0,5,9,36.2,181955,7824,-1,0
7854512,176,9,20,18,0,0,5,2,33.45,19186,19186,-1,0
7856503,112,1,25,15,1,4,5,10,35.48,68714,2586,-1,0
7856632,51,47,4,4,0,0,0,0,48.25,3924,3924,-1,0
7859033,95,24,3,2,1,1,0,1,48.33,0,0,-1,0
7862024,155,8,10,6,1,0,2,4,66.6,130248,0,-1,0
7862128,145,4,12,8,0,0,2,4,50.67,356818,12724,-1,0
7862715,376,2,18,15,1,0,3,3,104.33,107689,2048,-1,0
7863138,138,28,9,5,1,0,0,4,82.22,190448,3189,-1,0
7863875,49,10,4,4,0,1,1,0,36.0,5451,5451,-1,7
7864739,80,12,21,6,1,0,0,15,46.71,17348,17348,-1,0
7865363,165,10,21,10,3,0,1,11,58.95,231343,21532,-1,0
7865936,83,20,17,7,1,0,0,10,47.12,22353,22353,-1,0
7866229,203,19,16,13,0,4,0,3,57.75,12963,12963,-1,7
7866984,235,12,14,8,2,4,0,6,141.57,3392,3392,-1,7
7867053,185,3,30,24,2,0,3,6,49.53,20576,20576,-1,0
7867525,96,8,34,10,7,0,1,24,54.15,11414,11414,-1,0
7868433,133,6,22,16,1,7,3,6,48.45,9930,9930,-1,7
7869551,211,16,17,4,5,6,0,13,92.71,3835,3835,-1,7
7871681,173,2,22,9,2,0,4,13,59.68,32762,32762,-1,0
7871682,203,3,5,4,0,0,1,1,60.6,182801,1402,-1,0
7873925,125,14,17,12,2,0,0,5,47.47,11722,11722,-1,0
7875447,446,11,16,8,2,0,1,8,94.88,87241,11994,-1,0
7875775,177,7,45,9,5,0,10,36,42.6,13763,13763,-1,0
7876525,235,5,71,27,3,21,3,44,45.84,37126,37126,-1,7
7878049,305,2,32,16,2,0,2,16,74.75,55460,55460,-1,0
7879168,519,9,11,7,1,0,3,4,111.55,4804,4804,-1,0
7879721,111,1,10,3,4,0,3,7,38.6,222,222,-1,0
7879913,97,6,24,19,1,0,5,5,36.29,22413,22413,-1,0
7883625,182,6,24,16,0,15,4,8,49.62,7345,7345,-1,7
7884019,295,4,17,13,2,8,2,4,73.82,15904,15904,-1,7
7885910,220,7,12,7,2,0,2,5,65.42,106682,14078,-1,0
7890421,41,20,28,20,0,8,0,8,27.21,6907,6907,-1,7
7890645,98,2,12,7,1,0,4,5,39.67,23464,23464,-1,0
7891575,170,19,11,6,1,0,0,5,86.0,231380,8028,-1,0
7891694,206,27,13,11,0,0,0,2,89.62,7886,7886,-1,0
7893000,114,6,7,6,0,4,1,1,71.71,16581,16581,-1,7
7894185,72,5,7,6,0,0,4,1,20.71,4185,4185,-1,0
7894924,241,4,33,22,0,1,3,11,78.48,27341,27341,-1,0
7895935,98,2,12,10,1,0,2,2,36.17,52500,52500,-1,0
7896413,84,13,9,7,0,5,0,2,43.86,1966,1966,-1,7
7899985,999,8,9,8,0,2,1,1,241.89,14023,14023,-1,7
7903727,211,4,14,10,0,0,1,4,90.29,146315,27714,-1,0
7904288,159,13,13,11,1,9,0,2,50.85,2305,2305,-1,7
7905445,149,3,46,13,1,0,6,33,54.65,243714,45902,-1,0
7905920,336,2,14,6,2,0,1,8,85.29,52048,52048,-1,0
7905930,104,10,28,17,1,5,5,11,41.89,192062,38264,-1,7
7906452,289,24,10,4,2,0,0,6,139.3,122428,224,-1,0
7906723,82,2,52,14,3,7,2,38,47.67,8723,8723,-1,7
7906992,362,13,25,13,1,0,0,12,109.04,170909,20209,-1,0
7907338,60,6,4,3,1,1,1,1,32.0,446,446,-1,0
7908675,194,8,10,7,2,0,1,3,60.7,19626,19626,-1,0
7909977,177,2,23,16,2,0,3,7,68.48,304984,44448,-1,0
7910829,70,3,20,10,4,0,9,10,26.25,12266,12266,-1,1
7912188,299,2,13,9,3,0,4,4,70.23,48810,10797,-1,0
7917089,198,1,26,16,4,5,9,10,43.31,6826,6826,-1,7
7920332,218,7,18,12,0,0,3,6,91.17,131582,20102,-1,0
7920631,681,11,6,4,0,0,1,2,236.0,11604,11604,-1,0
7920965,133,8,9,5,0,0,1,4,63.0,0,0,-1,0
7921839,241,25,14,8,1,0,0,6,101.43,15390,15390,-1,0
7922757,186,3,9,7,0,4,2,2,61.22,4531,4531,-1,7
7925372,90,1,44,13,4,7,6,31,48.02,8332,8332,-1,7
7925540,365,9,14,8,0,0,1,6,89.86,7901,7901,-1,0
7926647,371,31,9,7,0,0,0,2,190.22,186261,17993,-1,0
7927307,7,7,1,1,0,0,1,0,7.0,0,0,-1,0
7927668,247,3,16,8,0,0,1,8,81.06,137488,12276,-1,0
7927999,178,36,5,4,1,1,0,1,111.0,140352,130,-1,7
7928696,50,2,17,12,2,1,4,5,18.65,3743,3743,-1,7
7928842,21,3,3,3,0,0,2,0,11.33,865,865,-1,0
7929833,169,5,23,8,1,0,2,15,57.35,6316,6316,-1,0
7930122,211,12,15,10,0,0,0,5,66.33,82734,7879,-1,1
7930869,55,13,13,11,1,5,0,2,33.0,2045,2045,-1,7
7931082,235,18,31,17,2,13,0,14,54.13,28942,28942,-1,7
7932382,110,12,6,3,3,0,0,3,49.0,0,0,-1,0
7934094,184,5,67,12,13,4,8,55,34.52,7399,7399,-1,7
